# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
817	2026-07-18T19:11:17Z	69000	80043000	2200	2200	manual
819	2026-07-18T19:11:19Z	67000	80082000	2200	2200	manual
821	2026-07-18T19:11:21Z	68000	80094000	2200	2200	manual
823	2026-07-18T19:11:23Z	67000	83034000	2200	2200	manual
825	2026-07-18T19:11:25Z	69000	83013000	2200	2200	manual
827	2026-07-18T19:11:27Z	68000	81058000	2200	2200	manual
829	2026-07-18T19:11:29Z	67000	80059000	2200	2200	manual
831	2026-07-18T19:11:31Z	68000	80094000	2200	2200	manual
833	2026-07-18T19:11:33Z	69000	80097000	2200	2200	manual
835	2026-07-18T19:11:35Z	68000	80096000	2200	2200	manual
837	2026-07-18T19:11:37Z	68000	81096000	2200	2200	manual
839	2026-07-18T19:11:39Z	67000	81019000	2200	2200	manual
