timestamp,power1_average_uw,temp1_input_mc,freq1_input_hz,gpu_busy_percent
2026-07-10T01:57:59.315836175+02:00,119098000,64000,2900000000,1
2026-07-10T01:58:00.328465215+02:00,119099000,64000,2900000000,1
2026-07-10T01:58:01.338609974+02:00,120010000,64000,2900000000,1
2026-07-10T01:58:02.349948850+02:00,119091000,63000,2900000000,1
2026-07-10T01:58:03.360145220+02:00,119094000,64000,2900000000,1
2026-07-10T01:58:04.369713772+02:00,120003000,63000,2900000000,1
2026-07-10T01:58:05.381080112+02:00,119097000,64000,2900000000,1
2026-07-10T01:58:06.391022746+02:00,119065000,64000,2900000000,1
2026-07-10T01:58:07.402167022+02:00,119093000,63000,2900000000,1
2026-07-10T01:58:08.412916385+02:00,119091000,64000,2900000000,1
2026-07-10T01:58:09.422639740+02:00,119087000,64000,2900000000,1
2026-07-10T01:58:10.432618184+02:00,117066000,63000,2900000000,1
2026-07-10T01:58:11.441881480+02:00,116063000,64000,2900000000,1
2026-07-10T01:58:12.449571477+02:00,118027000,63000,2900000000,1
2026-07-10T01:58:13.458540867+02:00,119030000,63000,2900000000,1
2026-07-10T01:58:14.469926074+02:00,119081000,63000,2900000000,1
2026-07-10T01:58:15.481538587+02:00,119090000,63000,2900000000,1
2026-07-10T01:58:16.492508882+02:00,119088000,63000,2900000000,1
2026-07-10T01:58:17.504042701+02:00,120002000,64000,2900000000,1
2026-07-10T01:58:18.515309918+02:00,119084000,64000,2900000000,1
2026-07-10T01:58:19.523557647+02:00,119093000,63000,2900000000,1
2026-07-10T01:58:20.532660038+02:00,119091000,63000,2900000000,1
2026-07-10T01:58:21.541366294+02:00,118076000,63000,2900000000,1
2026-07-10T01:58:22.550338721+02:00,119047000,64000,2900000000,1
2026-07-10T01:58:23.558995470+02:00,119000000,63000,2900000000,1
2026-07-10T01:58:24.567276284+02:00,118044000,63000,2900000000,1
2026-07-10T01:58:25.573825280+02:00,118096000,64000,2900000000,1
2026-07-10T01:58:26.579911630+02:00,119047000,64000,2900000000,1
2026-07-10T01:58:27.590588442+02:00,119079000,64000,2900000000,1
2026-07-10T01:58:28.600522441+02:00,119095000,64000,2900000000,1
2026-07-10T01:58:29.609069857+02:00,119094000,64000,2900000000,1
