# elapsed_s	utc	edge_mC	power_uW	sclk_MHz	od_max_MHz	perf_level
648	2026-07-18T22:39:25Z	70000	120005000	2629	2900	auto
650	2026-07-18T22:39:27Z	69000	120005000	2611	2900	auto
652	2026-07-18T22:39:29Z	70000	119097000	2634	2900	auto
654	2026-07-18T22:39:31Z	69000	119098000	2621	2900	auto
656	2026-07-18T22:39:33Z	69000	120004000	2636	2900	auto
658	2026-07-18T22:39:35Z	69000	120003000	2615	2900	auto
660	2026-07-18T22:39:37Z	69000	120004000	2634	2900	auto
662	2026-07-18T22:39:39Z	69000	119096000	2616	2900	auto
664	2026-07-18T22:39:41Z	69000	119098000	2633	2900	auto
666	2026-07-18T22:39:43Z	70000	119092000	2623	2900	auto
668	2026-07-18T22:39:45Z	69000	120000000	2637	2900	auto
670	2026-07-18T22:39:47Z	70000	120004000	2622	2900	auto
672	2026-07-18T22:39:49Z	69000	119096000	2629	2900	auto
674	2026-07-18T22:39:51Z	69000	120003000	2621	2900	auto
676	2026-07-18T22:39:53Z	69000	120000000	2629	2900	auto
678	2026-07-18T22:39:55Z	68000	119083000	2626	2900	auto
680	2026-07-18T22:39:57Z	69000	120010000	2619	2900	auto
682	2026-07-18T22:39:59Z	69000	119092000	2637	2900	auto
684	2026-07-18T22:40:01Z	69000	119096000	2617	2900	auto
686	2026-07-18T22:40:03Z	69000	120002000	2636	2900	auto
688	2026-07-18T22:40:05Z	68000	119093000	2622	2900	auto
690	2026-07-18T22:40:07Z	69000	120000000	2635	2900	auto
692	2026-07-18T22:40:09Z	69000	119095000	2619	2900	auto
694	2026-07-18T22:40:11Z	69000	119098000	2635	2900	auto
696	2026-07-18T22:40:13Z	69000	119094000	2621	2900	auto
698	2026-07-18T22:40:15Z	70000	120003000	2637	2900	auto
700	2026-07-18T22:40:17Z	70000	119095000	2630	2900	auto
702	2026-07-18T22:40:19Z	69000	120004000	2635	2900	auto
704	2026-07-18T22:40:21Z	69000	120001000	2630	2900	auto
706	2026-07-18T22:40:23Z	69000	119098000	2633	2900	auto
708	2026-07-18T22:40:25Z	69000	119094000	2629	2900	auto
710	2026-07-18T22:40:27Z	69000	120012000	2618	2900	auto
712	2026-07-18T22:40:29Z	69000	119092000	2635	2900	auto
714	2026-07-18T22:40:31Z	69000	119092000	2612	2900	auto
716	2026-07-18T22:40:33Z	69000	120009000	2634	2900	auto
718	2026-07-18T22:40:35Z	69000	119091000	2612	2900	auto
720	2026-07-18T22:40:37Z	69000	119099000	2633	2900	auto
722	2026-07-18T22:40:40Z	69000	119095000	2622	2900	auto
725	2026-07-18T22:40:42Z	69000	120001000	2636	2900	auto
727	2026-07-18T22:40:44Z	69000	120003000	2623	2900	auto
729	2026-07-18T22:40:46Z	69000	119097000	2637	2900	auto
731	2026-07-18T22:40:48Z	69000	119098000	2628	2900	auto
733	2026-07-18T22:40:50Z	69000	120001000	2634	2900	auto
735	2026-07-18T22:40:52Z	69000	120007000	2627	2900	auto
737	2026-07-18T22:40:54Z	68000	120007000	2630	2900	auto
739	2026-07-18T22:40:56Z	69000	120006000	2627	2900	auto
741	2026-07-18T22:40:58Z	69000	120018000	2618	2900	auto
743	2026-07-18T22:41:00Z	69000	119096000	2637	2900	auto
745	2026-07-18T22:41:02Z	68000	119096000	2624	2900	auto
747	2026-07-18T22:41:04Z	69000	120001000	2640	2900	auto
749	2026-07-18T22:41:06Z	69000	119094000	2617	2900	auto
751	2026-07-18T22:41:08Z	68000	120002000	2628	2900	auto
753	2026-07-18T22:41:10Z	69000	119095000	2620	2900	auto
755	2026-07-18T22:41:12Z	69000	119096000	2639	2900	auto
757	2026-07-18T22:41:14Z	69000	119096000	2628	2900	auto
759	2026-07-18T22:41:16Z	69000	119098000	2637	2900	auto
761	2026-07-18T22:41:18Z	68000	119095000	2626	2900	auto
763	2026-07-18T22:41:20Z	69000	120000000	2639	2900	auto
765	2026-07-18T22:41:22Z	68000	120008000	2629	2900	auto
767	2026-07-18T22:41:24Z	68000	120000000	2634	2900	auto
769	2026-07-18T22:41:26Z	68000	119097000	2624	2900	auto
771	2026-07-18T22:41:28Z	69000	120022000	2620	2900	auto
773	2026-07-18T22:41:30Z	69000	119087000	2632	2900	auto
775	2026-07-18T22:41:32Z	68000	120000000	2616	2900	auto
777	2026-07-18T22:41:34Z	69000	120000000	2636	2900	auto
779	2026-07-18T22:41:36Z	69000	120001000	2615	2900	auto
781	2026-07-18T22:41:38Z	68000	119099000	2640	2900	auto
783	2026-07-18T22:41:40Z	69000	119096000	2619	2900	auto
785	2026-07-18T22:41:42Z	69000	120001000	2637	2900	auto
787	2026-07-18T22:41:44Z	68000	119095000	2618	2900	auto
789	2026-07-18T22:41:46Z	69000	120002000	2638	2900	auto
791	2026-07-18T22:41:48Z	68000	119098000	2625	2900	auto
793	2026-07-18T22:41:50Z	68000	120001000	2636	2900	auto
795	2026-07-18T22:41:52Z	69000	120001000	2627	2900	auto
797	2026-07-18T22:41:54Z	68000	120001000	2633	2900	auto
799	2026-07-18T22:41:56Z	68000	120001000	2629	2900	auto
801	2026-07-18T22:41:58Z	70000	119095000	2626	2900	auto
803	2026-07-18T22:42:00Z	69000	119088000	2632	2900	auto
